      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G
   -71.25   -32.75    1977     133       0        0.00        0.00        0.00        0.00        0.00        1.49        2.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     133       1        0.00        0.00        0.00        0.00        0.00        2.35        3.33        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     133       2        0.00        0.00        0.00        0.00        0.00        2.53        3.51        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     133       3        0.00        0.00        0.00        7.24        0.00        1.64        2.96        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     133       4        0.00        0.00        0.00        0.00        0.00        1.22        2.10        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     134       0        0.00        0.00        0.00        0.00        0.00        2.21        3.22        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     134       1        0.00        0.00        6.97        0.00        0.00        0.68        1.17        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     134       2        0.00        0.00        0.00        0.00        0.00        2.29        3.48        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     134       3        0.00        0.00        0.00        0.00        0.00        3.11        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     134       4        0.00        0.00        0.00       12.27        0.00        2.18        3.02        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     140       0        0.00        0.00        0.00        6.06        0.00        1.41        2.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     140       1        0.00        0.00        0.00       12.88        0.00        2.57        3.53        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     140       2        0.00        0.00        0.00        0.00        0.00        2.94        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     140       3        0.00        0.00       10.45        0.00        0.00        1.02        1.86        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     140       4        0.00        0.00        8.56        0.00        0.00        0.70        1.40        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     160       0        0.00        0.00        7.96        0.00        0.00        0.82        1.22        3.98        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     160       1        0.00        0.00        0.00        5.66        0.00        1.96        3.09        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     160       2        0.00        0.00        0.00        0.00        0.00        1.09        2.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     160       3        0.00        0.00        0.00        5.16        5.27        1.82        3.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1977     160       4        7.59        0.00        0.00       12.04       11.17        2.16        2.92        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978       0       0        0.00        0.00        0.00        0.00        0.00        2.26        2.74        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978       0       1        4.82        4.84        5.61        5.40        5.46        0.63        0.81        4.75        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978       0       2        0.00        0.00        8.37        0.00        0.00        0.89        1.49        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978       0       3        0.00        0.00        0.00        0.00        0.00        2.49        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978       0       4        0.00        0.00        0.00        0.00        0.00        2.39        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     110       0        0.00        0.00        0.00        0.00        0.00        2.30        3.37        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     110       1        0.00        0.00        0.00        0.00        0.00        2.38        3.05        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     110       2        0.00        0.00        0.00        0.00        0.00        0.91        2.21        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     110       3        0.00        0.00        0.00        0.00        0.00        0.87        1.91        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     110       4        0.00        0.00        0.00        0.00        0.00        2.41        3.41        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1978     131       0        0.00        0.00        0.00        0.00        0.00        1.47        2.70        0.00        0.00        0.00        0.00        0.00
